Local_Date_Time,RIC,Price,Volume
2021-03-30,FAST.O,50.62,358780
2021-03-31,FAST.O,50.28,810770
2021-04-01,FAST.O,51.11,275107
2021-04-05,FAST.O,51.44,316346
2021-04-06,FAST.O,51.27,542083
2021-04-07,FAST.O,49.93,558243
2021-04-08,FAST.O,50.22,714710
2021-04-09,FAST.O,50.06,556828
2021-04-12,FAST.O,50.71,1013760
2021-04-13,FAST.O,49.98,430375
2021-04-14,FAST.O,50.06,464015
2021-04-15,FAST.O,50.39,650181
2021-04-16,FAST.O,50.54,437639
2021-04-19,FAST.O,50.8,467921
2021-04-20,FAST.O,51.13,291876
2021-04-21,FAST.O,52.06,467048
2021-04-22,FAST.O,51.75,701884
2021-04-23,FAST.O,52.18,367132
2021-04-26,FAST.O,51.92,394373
2021-04-27,FAST.O,51.91,414950
2021-04-28,FAST.O,51.685,346222
2021-04-29,FAST.O,52.87,316062
2021-04-30,FAST.O,52.28,1113589
2021-05-03,FAST.O,53.0,323543
2021-05-04,FAST.O,53.29,350409
2021-05-05,FAST.O,54.18,496879
2021-05-06,FAST.O,52.88,396311
2021-05-07,FAST.O,53.25,303233
2021-05-10,FAST.O,53.75,432122
2021-05-11,FAST.O,52.89,263241
2021-05-12,FAST.O,52.0,423017
2021-05-13,FAST.O,53.24,274351
2021-05-14,FAST.O,53.9,305539
2021-05-17,FAST.O,53.67,238481
2021-05-18,FAST.O,52.4,325375
2021-05-19,FAST.O,51.93,414643
2021-05-20,FAST.O,52.34,347218
2021-05-21,FAST.O,52.37,633582
2021-05-24,FAST.O,52.85,243618
2021-05-25,FAST.O,52.69,328730
2021-05-26,FAST.O,52.91,309996
2021-05-27,FAST.O,52.75,823275
2021-05-28,FAST.O,53.04,381690
2021-06-01,FAST.O,52.54,312140
2021-06-02,FAST.O,52.43,244732
2021-06-03,FAST.O,52.6,520931
2021-06-04,FAST.O,53.07,382606
2021-06-07,FAST.O,52.78,373502
2021-06-08,FAST.O,53.03,376719
2021-06-09,FAST.O,52.61,360825
2021-06-10,FAST.O,52.68,286975
2021-06-11,FAST.O,52.5,317713
2021-06-14,FAST.O,52.73,313679
2021-06-15,FAST.O,51.56,440269
2021-06-16,FAST.O,51.01,475160
2021-06-17,FAST.O,50.3,585150
2021-06-18,FAST.O,50.71,1471459
2021-06-21,FAST.O,51.46,591988
2021-06-22,FAST.O,51.55,520111
2021-06-23,FAST.O,51.59,320513
2021-06-24,FAST.O,51.68,409592
2021-06-25,FAST.O,51.77,1487390
2021-06-28,FAST.O,51.65,260596
2021-06-29,FAST.O,51.77,449498
2021-06-30,FAST.O,52.0,479971
2021-07-01,FAST.O,52.06,321542
2021-07-02,FAST.O,52.6,402909
2021-07-06,FAST.O,52.46,559595
2021-07-07,FAST.O,53.7,385431
2021-07-08,FAST.O,53.0,448346
2021-07-09,FAST.O,53.84,413810
2021-07-12,FAST.O,54.02,815489
2021-07-13,FAST.O,53.16,378035
2021-07-14,FAST.O,53.23,390969
2021-07-15,FAST.O,53.53,520138
2021-07-16,FAST.O,53.59,320096
2021-07-19,FAST.O,53.5,1019527
2021-07-20,FAST.O,54.15,551490
2021-07-21,FAST.O,54.24,290004
2021-07-22,FAST.O,53.91,208287
2021-07-23,FAST.O,54.64,271817
2021-07-26,FAST.O,54.35,281259
2021-07-27,FAST.O,54.39,323494
2021-07-28,FAST.O,54.02,310763
2021-07-29,FAST.O,54.85,340892
2021-07-30,FAST.O,54.77,714325
2021-08-02,FAST.O,54.71,304530
2021-08-03,FAST.O,55.93,277307
2021-08-04,FAST.O,55.3,264389
2021-08-05,FAST.O,55.45,255133
2021-08-06,FAST.O,55.26,225904
2021-08-09,FAST.O,54.96,169383
2021-08-10,FAST.O,54.87,665153
2021-08-11,FAST.O,55.67,329402
2021-08-12,FAST.O,55.32,261955
2021-08-13,FAST.O,55.27,166862
2021-08-16,FAST.O,55.62,346192
2021-08-17,FAST.O,54.87,297716
2021-08-18,FAST.O,54.21,212196
2021-08-19,FAST.O,55.06,450818
2021-08-20,FAST.O,55.47,2197148
2021-08-23,FAST.O,55.55,367926
2021-08-24,FAST.O,55.1,342044
2021-08-25,FAST.O,55.51,341793
2021-08-26,FAST.O,55.57,439445
2021-08-27,FAST.O,55.67,254052
2021-08-30,FAST.O,56.13,183920
2021-08-31,FAST.O,55.85,482843
2021-09-01,FAST.O,55.46,254705
2020-09-01,FB.O,295.44,663215
2020-09-02,FB.O,302.5,1268075
2020-09-03,FB.O,291.12,1806677
2020-09-04,FB.O,282.73,1347743
2020-09-08,FB.O,271.16,1563245
2020-09-09,FB.O,273.72,1256586
2020-09-10,FB.O,268.09,970399
2020-09-11,FB.O,266.61,705028
2020-09-14,FB.O,266.15,1385395
2020-09-15,FB.O,272.42,719653
2020-09-16,FB.O,263.52,995511
2020-09-17,FB.O,254.82,1468712
2020-09-18,FB.O,252.53,2874782
2020-09-21,FB.O,248.15,1879940
2020-09-22,FB.O,254.75,1469725
2020-09-23,FB.O,249.02,1916928
2020-09-24,FB.O,249.53,1504972
2020-09-25,FB.O,254.82,1208661
2020-09-28,FB.O,256.82,1771046
2020-09-29,FB.O,261.79,989713
2020-09-30,FB.O,261.9,2175913
2020-10-01,FB.O,266.63,987316
2020-10-02,FB.O,259.94,1154465
2020-10-05,FB.O,264.65,755106
2020-10-06,FB.O,258.66,1485264
2020-10-07,FB.O,258.12,891012
2020-10-08,FB.O,263.76,890759
2020-10-09,FB.O,264.45,798863
2020-10-12,FB.O,275.75,1660534
2020-10-13,FB.O,276.14,1175999
2020-10-14,FB.O,271.82,837303
2020-10-15,FB.O,266.72,773643
2020-10-16,FB.O,265.93,1281660
2020-10-19,FB.O,261.4,1102744
2020-10-20,FB.O,267.56,575485
2020-10-21,FB.O,278.73,1710269
2020-10-22,FB.O,278.12,580121
2020-10-23,FB.O,284.79,805782
2020-10-26,FB.O,277.11,2104144
2020-10-27,FB.O,283.29,823540
2020-10-28,FB.O,267.67,1448328
2020-10-29,FB.O,280.83,1611474
2020-10-30,FB.O,263.11,1760078
2020-11-02,FB.O,261.36,1333578
2020-11-03,FB.O,265.3,1022156
2020-11-04,FB.O,287.38,1386900
2020-11-05,FB.O,294.68,888361
2020-11-06,FB.O,293.41,842998
2020-11-09,FB.O,278.77,1437154
2020-11-10,FB.O,272.43,1321334
2020-11-11,FB.O,276.48,1064779
2020-11-12,FB.O,275.08,963726
2020-11-13,FB.O,276.95,1099665
2020-11-16,FB.O,278.96,1200916
2020-11-17,FB.O,275.0,837427
2020-11-18,FB.O,271.97,1462763
2020-11-19,FB.O,272.94,1059802
2020-11-20,FB.O,269.7,1542475
2020-11-23,FB.O,268.43,1112686
2020-11-24,FB.O,276.92,1211908
2020-11-25,FB.O,275.59,708636
2020-11-27,FB.O,277.81,386859
2020-11-30,FB.O,276.97,2592422
2020-12-01,FB.O,286.55,979474
2020-12-02,FB.O,287.52,796379
2020-12-03,FB.O,281.85,933471
2020-12-04,FB.O,279.7,943637
2020-12-07,FB.O,285.58,854461
2020-12-08,FB.O,283.4,1099303
2020-12-09,FB.O,277.92,1458855
2020-12-10,FB.O,277.12,1108366
2020-12-11,FB.O,273.55,957991
2020-12-14,FB.O,274.19,1979090
2020-12-15,FB.O,275.55,1346528
2020-12-16,FB.O,275.67,1961163
2020-12-17,FB.O,274.48,1368199
2020-12-18,FB.O,276.4,8274518
2020-12-21,FB.O,272.79,1685226
2020-12-22,FB.O,267.09,1028430
2020-12-23,FB.O,268.11,835079
2020-12-24,FB.O,267.4,332686
2020-12-28,FB.O,277.0,1407777
2020-12-29,FB.O,276.78,627503
2020-12-30,FB.O,271.87,1303768
2020-12-31,FB.O,273.16,1344841
2021-01-04,FB.O,268.94,1417056
2021-01-05,FB.O,270.97,888918
2021-01-06,FB.O,263.31,1398083
2021-01-07,FB.O,268.74,1205197
2021-01-08,FB.O,267.57,1226866
2021-01-11,FB.O,256.84,1402045
2021-01-12,FB.O,251.09,1370153
2021-01-13,FB.O,251.64,1368269
2021-01-14,FB.O,245.64,1019793
2021-01-15,FB.O,251.36,1307968
2021-01-19,FB.O,261.1,1564091
2021-01-20,FB.O,267.48,1149078
2021-01-21,FB.O,272.87,1405447
2021-01-22,FB.O,274.5,1633630
2021-01-25,FB.O,278.01,859501
2021-01-26,FB.O,282.05,1167118
2021-01-27,FB.O,272.14,1425103
2021-01-28,FB.O,265.0,1088769
2021-01-29,FB.O,258.33,1444168
2021-02-01,FB.O,262.01,1195622
2021-02-02,FB.O,267.08,1217441
2021-02-03,FB.O,266.65,643111
2021-02-04,FB.O,266.49,1353581
2021-02-05,FB.O,268.1,496301
2021-02-08,FB.O,266.58,526232
2021-02-09,FB.O,269.45,423343
2021-02-10,FB.O,271.87,1503880
2021-02-11,FB.O,270.39,488913
2021-02-12,FB.O,270.5,627612
2021-02-16,FB.O,273.97,858285
2021-02-17,FB.O,273.57,524450
2021-02-18,FB.O,269.39,661823
2021-02-19,FB.O,261.56,893740
2021-02-22,FB.O,260.33,973626
2021-02-23,FB.O,265.855,855279
2021-02-24,FB.O,264.31,723908
2021-02-25,FB.O,254.69,1104543
2021-02-26,FB.O,257.62,3998685
2021-03-01,FB.O,264.91,1767434
2021-03-02,FB.O,259.0,1080396
2021-03-03,FB.O,255.41,1136683
2021-03-04,FB.O,257.64,984207
2021-03-05,FB.O,264.28,1134119
2021-03-08,FB.O,255.31,1135902
2021-03-09,FB.O,265.74,1679761
2021-03-10,FB.O,264.9,832242
2021-03-11,FB.O,273.88,1763759
2021-03-12,FB.O,268.4,1024301
2021-03-15,FB.O,273.75,1005801
2021-03-16,FB.O,279.28,1176837
2021-03-17,FB.O,284.01,964809
2021-03-18,FB.O,278.62,1164686
2021-03-19,FB.O,290.11,3317184
2021-03-22,FB.O,293.54,1342065
2021-03-23,FB.O,290.63,1610259
2021-03-24,FB.O,282.14,988090
2021-03-25,FB.O,278.74,1747090
2021-03-26,FB.O,283.02,1265238
2021-03-29,FB.O,290.82,1076398
2021-03-30,FB.O,288.0,860515
2021-03-31,FB.O,294.53,2303495
2021-04-01,FB.O,298.66,717630
2021-04-05,FB.O,308.91,1199935
2021-04-06,FB.O,306.26,713637
2021-04-07,FB.O,313.09,719364
2021-04-08,FB.O,313.02,910907
2021-04-09,FB.O,312.46,1028325
2021-04-12,FB.O,311.54,718008
2021-04-13,FB.O,309.76,1033415
2021-04-14,FB.O,302.82,992452
2021-04-15,FB.O,307.82,1201998
2021-04-16,FB.O,306.18,1171387
2021-04-19,FB.O,302.24,622221
2021-04-20,FB.O,302.65,627762
2021-04-21,FB.O,301.47,1056562
2021-04-22,FB.O,296.52,652149
2021-04-23,FB.O,301.13,1233986
2021-04-26,FB.O,303.04,1047027
2021-04-27,FB.O,303.57,786425
2021-04-28,FB.O,307.1,924583
2021-04-29,FB.O,329.51,964601
2021-04-30,FB.O,325.08,1945779
2021-05-03,FB.O,322.58,1334832
2021-05-04,FB.O,318.36,2032314
2021-05-05,FB.O,315.02,750627
2021-05-06,FB.O,320.02,992391
2021-05-07,FB.O,319.08,899060
2021-05-10,FB.O,305.97,1221960
2021-05-11,FB.O,306.53,813636
2021-05-12,FB.O,302.55,1460449
2021-05-13,FB.O,305.26,1373658
2021-05-14,FB.O,315.94,930198
2021-05-17,FB.O,315.46,1001291
2021-05-18,FB.O,309.96,768029
2021-05-19,FB.O,313.59,1693948
2021-05-20,FB.O,318.61,964398
2021-05-21,FB.O,316.23,999654
2021-05-24,FB.O,324.63,1120250
2021-05-25,FB.O,327.79,556549
2021-05-26,FB.O,327.66,432714
2021-05-27,FB.O,332.75,4234233
2021-05-28,FB.O,328.73,1246881
2021-06-01,FB.O,329.13,771250
2021-06-02,FB.O,329.15,957619
2021-06-03,FB.O,326.04,931553
2021-06-04,FB.O,330.35,955331
2021-06-07,FB.O,336.58,1376284
2021-06-08,FB.O,333.68,787144
2021-06-09,FB.O,330.25,832010
2021-06-10,FB.O,332.46,722886
2021-06-11,FB.O,331.26,1217354
2021-06-14,FB.O,336.77,585972
2021-06-15,FB.O,336.75,770192
2021-06-16,FB.O,331.08,1126700
2021-06-17,FB.O,336.51,1268351
2021-06-18,FB.O,329.66,3691118
2021-06-21,FB.O,332.29,839910
2021-06-22,FB.O,339.03,1036616
2021-06-23,FB.O,340.59,1096642
2021-06-24,FB.O,343.18,899337
2021-06-25,FB.O,341.37,2280760
2021-06-28,FB.O,355.64,1414612
2021-06-29,FB.O,351.89,659248
2021-06-30,FB.O,347.71,1834419
2021-07-01,FB.O,354.39,647607
2021-07-02,FB.O,354.7,746473
2021-07-06,FB.O,352.78,827721
2021-07-07,FB.O,350.49,606539
2021-07-08,FB.O,345.65,1097918
2021-07-09,FB.O,350.42,963049
2021-07-12,FB.O,353.16,518356
2021-07-13,FB.O,352.09,483762
2021-07-14,FB.O,347.63,888983
2021-07-15,FB.O,344.46,744312
2021-07-16,FB.O,341.16,619398
2021-07-19,FB.O,336.95,830611
2021-07-20,FB.O,341.66,1096443
2021-07-21,FB.O,346.23,784658
2021-07-22,FB.O,351.19,428345
2021-07-23,FB.O,369.79,776948
2021-07-26,FB.O,372.46,670547
2021-07-27,FB.O,367.81,742372
2021-07-28,FB.O,373.28,709929
2021-07-29,FB.O,358.32,701783
2021-07-30,FB.O,356.3,1065513
2021-08-02,FB.O,351.95,545500
2021-08-03,FB.O,351.24,544661
2021-08-04,FB.O,358.92,819071
2021-08-05,FB.O,362.97,436605
2021-08-06,FB.O,363.51,625470
2021-08-09,FB.O,361.61,690520
2021-08-10,FB.O,361.13,728050
2021-08-11,FB.O,359.96,474969
2021-08-12,FB.O,362.65,479198
2021-08-13,FB.O,363.18,514910
2021-08-16,FB.O,366.56,650183
2021-08-17,FB.O,358.45,638544
2021-08-18,FB.O,355.45,648954
2021-08-19,FB.O,355.12,628771
2021-08-20,FB.O,359.37,667317
2021-08-23,FB.O,363.35,573243
2021-08-24,FB.O,365.51,413159
2021-08-25,FB.O,368.39,502328
2021-08-26,FB.O,364.38,412425
2021-08-27,FB.O,372.63,736369
2021-08-30,FB.O,380.66,615370
2021-08-31,FB.O,379.38,1927735
2021-09-01,FB.O,382.05,760739
2020-09-01,FISV.O,99.37,500439
2020-09-02,FISV.O,103.13,412705
2020-09-03,FISV.O,100.66,605659
2020-09-04,FISV.O,99.03,620845
2020-09-08,FISV.O,94.98,799180
2020-09-09,FISV.O,96.425,817400
2020-09-10,FISV.O,95.0,629687
2020-09-11,FISV.O,93.06,411872
2020-09-14,FISV.O,97.17,661057
2020-09-15,FISV.O,100.59,335243
2020-09-16,FISV.O,102.26,416418
2020-09-17,FISV.O,103.8,500031
2020-09-18,FISV.O,103.5,1693030
2020-09-21,FISV.O,99.61,636616
2020-09-22,FISV.O,101.09,388280
2020-09-23,FISV.O,99.35,439952
2020-09-24,FISV.O,98.28,551294
2020-09-25,FISV.O,102.13,358376
2020-09-28,FISV.O,104.07,388858
2020-09-29,FISV.O,103.59,379261
2020-09-30,FISV.O,103.05,848086
2020-10-01,FISV.O,104.25,551862
2020-10-02,FISV.O,101.65,350390
2020-10-05,FISV.O,100.82,887134
2020-10-06,FISV.O,102.36,323433
2020-10-07,FISV.O,102.42,591524
2020-10-08,FISV.O,103.39,237941
2020-10-09,FISV.O,105.11,281965
2020-10-12,FISV.O,106.68,909546
2020-10-13,FISV.O,104.76,378721
2020-10-14,FISV.O,102.71,373108
2020-10-15,FISV.O,101.81,204029
2020-10-16,FISV.O,101.22,357095
2020-10-19,FISV.O,98.74,471090
2020-10-20,FISV.O,99.53,245795
2020-10-21,FISV.O,99.36,258212
2020-10-22,FISV.O,100.88,529021
2020-10-23,FISV.O,101.18,274267
2020-10-26,FISV.O,98.38,717016
2020-10-27,FISV.O,96.61,490619
2020-10-28,FISV.O,93.52,537798
2020-10-29,FISV.O,95.77,488404
2020-10-30,FISV.O,95.47,538587
2020-11-02,FISV.O,97.29,474282
2020-11-03,FISV.O,98.95,624173
2020-11-04,FISV.O,101.19,452808
2020-11-05,FISV.O,102.16,530236
2020-11-06,FISV.O,103.07,289664
2020-11-09,FISV.O,109.1,609883
2020-11-10,FISV.O,106.8,717847
2020-11-11,FISV.O,107.36,305266
2020-11-12,FISV.O,105.7,519697
2020-11-13,FISV.O,108.85,386490
2020-11-16,FISV.O,109.71,306010
2020-11-17,FISV.O,109.95,328082
2020-11-18,FISV.O,107.97,372391
2020-11-19,FISV.O,113.02,553214
2020-11-20,FISV.O,113.07,320352
2020-11-23,FISV.O,112.1,253525
2020-11-24,FISV.O,114.88,428316
2020-11-25,FISV.O,114.98,215267
2020-11-27,FISV.O,115.53,143256
2020-11-30,FISV.O,115.18,658803
2020-12-01,FISV.O,115.79,566799
2020-12-02,FISV.O,115.52,324113
2020-12-03,FISV.O,116.05,548138
2020-12-04,FISV.O,117.13,318589
2020-12-07,FISV.O,116.93,275371
2020-12-08,FISV.O,117.99,260081
2020-12-09,FISV.O,114.58,480238
2020-12-10,FISV.O,114.83,527966
2020-12-11,FISV.O,114.82,299004
2020-12-14,FISV.O,113.63,898223
2020-12-15,FISV.O,114.68,384426
2020-12-16,FISV.O,114.17,553590
2020-12-17,FISV.O,114.7,444014
2020-12-18,FISV.O,114.81,2121879
2020-12-21,FISV.O,112.49,373446
2020-12-22,FISV.O,110.52,267980
2020-12-23,FISV.O,110.64,270722
2020-12-24,FISV.O,112.63,71326
2020-12-28,FISV.O,112.67,239814
2020-12-29,FISV.O,111.87,2048349
2020-12-30,FISV.O,112.88,264012
2020-12-31,FISV.O,113.86,465391
2021-01-04,FISV.O,111.92,529027
2021-01-05,FISV.O,112.36,526061
2021-01-06,FISV.O,114.18,373877
2021-01-07,FISV.O,114.43,625458
2021-01-08,FISV.O,116.79,348882
2021-01-11,FISV.O,115.05,255177
2021-01-12,FISV.O,111.2,286247
2021-01-13,FISV.O,110.24,318360
2021-01-14,FISV.O,107.98,1011334
2021-01-15,FISV.O,108.2,1002874
2021-01-19,FISV.O,107.67,548062
2021-01-20,FISV.O,109.14,979808
2021-01-21,FISV.O,108.95,374116
2021-01-22,FISV.O,107.28,718149
2021-01-25,FISV.O,106.71,476397
2021-01-26,FISV.O,106.21,336614
2021-01-27,FISV.O,103.22,516095
2021-01-28,FISV.O,105.25,654391
2021-01-29,FISV.O,102.69,787423
2021-02-01,FISV.O,106.5,560470
2021-02-02,FISV.O,110.02,410172
2021-02-03,FISV.O,110.2,418846
2021-02-04,FISV.O,112.24,516773
2021-02-05,FISV.O,112.22,250385
2021-02-08,FISV.O,113.4,643180
2021-02-09,FISV.O,113.45,247199
2021-02-10,FISV.O,109.42,685438
2021-02-11,FISV.O,108.48,399696
2021-02-12,FISV.O,109.99,333126
2021-02-16,FISV.O,110.2,472159
2021-02-17,FISV.O,111.07,371273
2021-02-18,FISV.O,113.05,1789785
2021-02-19,FISV.O,111.36,915279
2021-02-22,FISV.O,113.36,507064
2021-02-23,FISV.O,115.6,382595
2021-02-24,FISV.O,119.07,495610
2021-02-25,FISV.O,116.29,878611
2021-02-26,FISV.O,115.37,979249
2021-03-01,FISV.O,116.68,432442
2021-03-02,FISV.O,115.68,383787
2021-03-03,FISV.O,115.8,423325
2021-03-04,FISV.O,115.55,488959
2021-03-05,FISV.O,119.69,499400
2021-03-08,FISV.O,121.5,459193
2021-03-09,FISV.O,122.5,489026
2021-03-10,FISV.O,123.86,280760
2021-03-11,FISV.O,124.11,320404
2021-03-12,FISV.O,124.13,270945
2021-03-15,FISV.O,124.0,693284
2021-03-16,FISV.O,124.12,254714
2021-03-17,FISV.O,123.53,271762
2021-03-18,FISV.O,122.41,790947
2021-03-19,FISV.O,121.87,1185090
2021-03-22,FISV.O,121.71,737884
2021-03-23,FISV.O,121.29,345485
2021-03-24,FISV.O,123.25,395631
2021-03-25,FISV.O,122.95,696945
2021-03-26,FISV.O,123.61,819690
2021-03-29,FISV.O,121.49,350177
2021-03-30,FISV.O,120.76,213271
2021-03-31,FISV.O,119.04,675005
2021-04-01,FISV.O,122.17,871338
2021-04-05,FISV.O,122.87,673625
2021-04-06,FISV.O,123.69,337801
2021-04-07,FISV.O,123.12,854287
2021-04-08,FISV.O,124.15,792989
2021-04-09,FISV.O,124.29,1376339
2021-04-12,FISV.O,124.13,242755
2021-04-13,FISV.O,124.5,455274
2021-04-14,FISV.O,123.85,261496
2021-04-15,FISV.O,125.53,326792
2021-04-16,FISV.O,125.09,923422
2021-04-19,FISV.O,125.13,709351
2021-04-20,FISV.O,124.56,740568
2021-04-21,FISV.O,124.82,532076
2021-04-22,FISV.O,124.63,770313
2021-04-23,FISV.O,126.02,386799
2021-04-26,FISV.O,126.55,407599
2021-04-27,FISV.O,121.66,748128
2021-04-28,FISV.O,123.42,403577
2021-04-29,FISV.O,122.26,233354
2021-04-30,FISV.O,120.12,779202
2021-05-03,FISV.O,120.07,2754718
2021-05-04,FISV.O,118.04,2174157
2021-05-05,FISV.O,116.59,609645
2021-05-06,FISV.O,118.13,555447
2021-05-07,FISV.O,117.65,314892
2021-05-10,FISV.O,116.15,438045
2021-05-11,FISV.O,114.83,1177308
2021-05-12,FISV.O,113.04,388972
2021-05-13,FISV.O,113.51,372242
2021-05-14,FISV.O,114.41,308841
2021-05-17,FISV.O,112.82,493405
2021-05-18,FISV.O,113.7,433959
2021-05-19,FISV.O,113.07,396740
2021-05-20,FISV.O,114.62,682627
2021-05-21,FISV.O,114.22,306481
2021-05-24,FISV.O,115.86,354282
2021-05-25,FISV.O,115.71,381464
2021-05-26,FISV.O,115.35,432489
2021-05-27,FISV.O,115.65,3018081
2021-05-28,FISV.O,115.2,345885
2021-06-01,FISV.O,114.43,1325930
2021-06-02,FISV.O,114.89,445524
2021-06-03,FISV.O,113.06,539878
2021-06-04,FISV.O,113.4,469052
2021-06-07,FISV.O,109.66,437057
2021-06-08,FISV.O,109.81,469085
2021-06-09,FISV.O,111.11,401643
2021-06-10,FISV.O,109.49,655768
2021-06-11,FISV.O,110.2,314001
2021-06-14,FISV.O,109.11,387817
2021-06-15,FISV.O,109.73,608510
2021-06-16,FISV.O,108.2,458253
2021-06-17,FISV.O,109.05,585347
2021-06-18,FISV.O,107.56,1264181
2021-06-21,FISV.O,108.49,435649
2021-06-22,FISV.O,108.3,707347
2021-06-23,FISV.O,107.37,275485
2021-06-24,FISV.O,108.5,285325
2021-06-25,FISV.O,108.99,1234826
2021-06-28,FISV.O,108.13,378337
2021-06-29,FISV.O,106.59,305969
2021-06-30,FISV.O,106.89,627559
2021-07-01,FISV.O,108.34,248092
2021-07-02,FISV.O,109.27,427057
2021-07-06,FISV.O,108.7,723567
2021-07-07,FISV.O,109.14,543398
2021-07-08,FISV.O,107.74,508605
2021-07-09,FISV.O,108.94,292001
2021-07-12,FISV.O,108.83,473127
2021-07-13,FISV.O,110.09,248283
2021-07-14,FISV.O,109.74,222875
2021-07-15,FISV.O,110.8,434924
2021-07-16,FISV.O,111.2,256784
2021-07-19,FISV.O,106.66,402949
2021-07-20,FISV.O,108.84,409155
2021-07-21,FISV.O,110.04,283596
2021-07-22,FISV.O,110.05,234183
2021-07-23,FISV.O,111.79,307018
2021-07-26,FISV.O,111.35,273942
2021-07-27,FISV.O,114.68,291534
2021-07-28,FISV.O,113.91,293313
2021-07-29,FISV.O,114.46,656788
2021-07-30,FISV.O,115.11,410986
2021-08-02,FISV.O,109.75,319140
2021-08-03,FISV.O,108.2,433142
2021-08-04,FISV.O,108.74,592617
2021-08-05,FISV.O,109.64,210064
2021-08-06,FISV.O,110.89,528015
2021-08-09,FISV.O,110.32,250066
2021-08-10,FISV.O,111.0,564287
2021-08-11,FISV.O,111.81,288135
2021-08-12,FISV.O,110.96,283568
2021-08-13,FISV.O,111.62,171689
2021-08-16,FISV.O,112.34,301991
2021-08-17,FISV.O,112.93,379436
2021-08-18,FISV.O,114.26,380832
2021-08-19,FISV.O,116.25,458304
2021-08-20,FISV.O,116.09,479574
2021-08-23,FISV.O,117.87,271804
2021-08-24,FISV.O,118.62,277881
2021-08-25,FISV.O,119.11,253525
2021-08-26,FISV.O,117.41,340541
2021-08-27,FISV.O,117.94,382417
2021-08-30,FISV.O,116.96,227746
2021-08-31,FISV.O,117.79,563601
2021-09-01,FISV.O,118.34,272089
2020-09-01,FOX.O,27.49,100917
2020-09-02,FOX.O,27.99,113496
2020-09-03,FOX.O,27.51,161526
2020-09-04,FOX.O,27.76,122592
2020-09-08,FOX.O,27.84,167144
2020-09-09,FOX.O,28.29,192002
2020-09-10,FOX.O,28.15,208088
2020-09-11,FOX.O,28.14,148638
2020-09-14,FOX.O,28.7,178988
2020-09-15,FOX.O,28.64,62478
2020-09-16,FOX.O,29.46,865406
2020-09-17,FOX.O,28.77,911075
2020-09-18,FOX.O,28.0,1015715
2020-09-21,FOX.O,26.89,831684
2020-09-22,FOX.O,26.95,871832
2020-09-23,FOX.O,25.98,212102
2020-09-24,FOX.O,26.22,144102
2020-09-25,FOX.O,26.78,153109
2020-09-28,FOX.O,27.9,112207
2020-09-29,FOX.O,27.82,151654
2020-09-30,FOX.O,27.97,293370
2020-10-01,FOX.O,28.21,116369
2020-10-02,FOX.O,28.17,104686
2020-10-05,FOX.O,28.89,70534
2020-10-06,FOX.O,28.12,96507
2020-10-07,FOX.O,29.11,92208
2020-10-08,FOX.O,29.63,78702
2020-10-09,FOX.O,29.2,131781
2020-10-12,FOX.O,29.13,149706
2020-10-13,FOX.O,27.47,139828
2020-10-14,FOX.O,27.13,112266
2020-10-15,FOX.O,27.2,69317
2020-10-16,FOX.O,27.12,96060
2020-10-19,FOX.O,26.25,153992
2020-10-20,FOX.O,26.18,80276
2020-10-21,FOX.O,26.75,67683
2020-10-22,FOX.O,27.41,313369
2020-10-23,FOX.O,26.935,97927
2020-10-26,FOX.O,26.18,264356
2020-10-27,FOX.O,25.995,93558
2020-10-28,FOX.O,25.02,167757
2020-10-29,FOX.O,25.39,178238
2020-10-30,FOX.O,26.14,166238
2020-11-02,FOX.O,26.89,130829
2020-11-03,FOX.O,26.7,125201
2020-11-04,FOX.O,25.43,145619
2020-11-05,FOX.O,26.37,106836
2020-11-06,FOX.O,25.605,157554
2020-11-09,FOX.O,26.19,167024
2020-11-10,FOX.O,26.7,121753
2020-11-11,FOX.O,27.15,142247
2020-11-12,FOX.O,25.45,95022
2020-11-13,FOX.O,26.21,133823
2020-11-16,FOX.O,26.75,196031
2020-11-17,FOX.O,27.65,116653
2020-11-18,FOX.O,27.13,109309
2020-11-19,FOX.O,27.27,83000
2020-11-20,FOX.O,27.44,85298
2020-11-23,FOX.O,28.04,103797
2020-11-24,FOX.O,29.21,165020
2020-11-25,FOX.O,28.96,117983
2020-11-27,FOX.O,28.73,74716
2020-11-30,FOX.O,28.38,376869
2020-12-01,FOX.O,29.7,174895
2020-12-02,FOX.O,30.05,106311
2020-12-03,FOX.O,29.77,101849
2020-12-04,FOX.O,29.255,112801
2020-12-07,FOX.O,29.31,151585
2020-12-08,FOX.O,28.895,169382
2020-12-09,FOX.O,28.73,187953
2020-12-10,FOX.O,28.685,69750
2020-12-11,FOX.O,28.72,137305
2020-12-14,FOX.O,28.34,284334
2020-12-15,FOX.O,28.21,141242
2020-12-16,FOX.O,28.11,228750
2020-12-17,FOX.O,28.16,269484
2020-12-18,FOX.O,27.79,1207387
2020-12-21,FOX.O,27.39,309939
2020-12-22,FOX.O,26.98,228321
2020-12-23,FOX.O,27.75,218982
2020-12-24,FOX.O,28.0,93737
2020-12-28,FOX.O,28.88,141559
2020-12-29,FOX.O,28.785,93692
2020-12-30,FOX.O,28.7,114512
2020-12-31,FOX.O,28.88,115879
2021-01-04,FOX.O,28.41,242739
2021-01-05,FOX.O,29.015,88329
2021-01-06,FOX.O,31.46,121397
2021-01-07,FOX.O,30.23,274112
